file_path,file_name,language,duration_sec,sample_rate,source
data\processed\tamil\taf_05572_01400067716.wav,taf_05572_01400067716.wav,tamil,3.68,16000,openslr
data\processed\tamil\taf_05572_01880146795.wav,taf_05572_01880146795.wav,tamil,3.552,16000,openslr
data\processed\kannada\knf_06123_00630309447.wav,knf_06123_00630309447.wav,kannada,5.6,16000,openslr
data\processed\malayalam\mlf_07754_00739400587.wav,mlf_07754_00739400587.wav,malayalam,3.232,16000,openslr
data\processed\english\m0003_us_m0003_00339.wav,m0003_us_m0003_00339.wav,english,3.968,16000,openslr
data\processed\malayalam\mlf_05394_01770960782.wav,mlf_05394_01770960782.wav,malayalam,5.184,16000,openslr
data\processed\kannada\knf_00557_00532535804.wav,knf_00557_00532535804.wav,kannada,7.808,16000,openslr
data\processed\kannada\knf_01796_01761917596.wav,knf_01796_01761917596.wav,kannada,3.52,16000,openslr
data\processed\malayalam\mlf_04720_00144032829.wav,mlf_04720_00144032829.wav,malayalam,3.488,16000,openslr
data\processed\malayalam\mlf_09852_00355261760.wav,mlf_09852_00355261760.wav,malayalam,4.064,16000,openslr
data\processed\malayalam\mlf_01130_02075247445.wav,mlf_01130_02075247445.wav,malayalam,3.936,16000,openslr
data\processed\hindi\0267_061.wav,0267_061.wav,hindi,5.568,16000,openslr
data\processed\english\m0005_us_m0005_00255.wav,m0005_us_m0005_00255.wav,english,3.328,16000,openslr
data\processed\hindi\0324_036.wav,0324_036.wav,hindi,4.836,16000,openslr
data\processed\hindi\0128_088.wav,0128_088.wav,hindi,6.88,16000,openslr
data\processed\english\f0005_us_f0005_00114.wav,f0005_us_f0005_00114.wav,english,4.512,16000,openslr
data\processed\tamil\taf_07894_01909982030.wav,taf_07894_01909982030.wav,tamil,6.944,16000,openslr
data\processed\hindi\0213_036.wav,0213_036.wav,hindi,4.864,16000,openslr
data\processed\malayalam\mlf_03435_01392712600.wav,mlf_03435_01392712600.wav,malayalam,4.032,16000,openslr
data\processed\english\m0002_us_m0002_00090.wav,m0002_us_m0002_00090.wav,english,4.0,16000,openslr
data\processed\hindi\0215_069.wav,0215_069.wav,hindi,4.596,16000,openslr
data\processed\tamil\taf_06478_00439728685.wav,taf_06478_00439728685.wav,tamil,3.776,16000,openslr
data\processed\english\m0002_us_m0002_00120.wav,m0002_us_m0002_00120.wav,english,3.072,16000,openslr
data\processed\tamil\taf_04696_00878890358.wav,taf_04696_00878890358.wav,tamil,3.712,16000,openslr
data\processed\english\f0004_us_f0004_00348.wav,f0004_us_f0004_00348.wav,english,3.776,16000,openslr
data\processed\tamil\taf_06478_02072327163.wav,taf_06478_02072327163.wav,tamil,6.72,16000,openslr
data\processed\english\f0005_us_f0005_00335.wav,f0005_us_f0005_00335.wav,english,4.416,16000,openslr
data\processed\tamil\taf_07367_01809911547.wav,taf_07367_01809911547.wav,tamil,5.312,16000,openslr
data\processed\tamil\taf_09705_01693656241.wav,taf_09705_01693656241.wav,tamil,7.2,16000,openslr
data\processed\malayalam\mlf_02018_01762157236.wav,mlf_02018_01762157236.wav,malayalam,5.824,16000,openslr
data\processed\tamil\taf_06958_01662974998.wav,taf_06958_01662974998.wav,tamil,3.936,16000,openslr
data\processed\hindi\0116_087.wav,0116_087.wav,hindi,3.352,16000,openslr
data\processed\kannada\knf_03755_01068937667.wav,knf_03755_01068937667.wav,kannada,5.664,16000,openslr
data\processed\tamil\taf_03219_00279311328.wav,taf_03219_00279311328.wav,tamil,7.584,16000,openslr
data\processed\kannada\knf_03755_01750031600.wav,knf_03755_01750031600.wav,kannada,7.936,16000,openslr
data\processed\malayalam\mlf_09845_00601154311.wav,mlf_09845_00601154311.wav,malayalam,4.352,16000,openslr
data\processed\hindi\0220_069.wav,0220_069.wav,hindi,6.112,16000,openslr
data\processed\kannada\knf_01796_00958603992.wav,knf_01796_00958603992.wav,kannada,4.608,16000,openslr
data\processed\english\m0005_us_m0005_00091.wav,m0005_us_m0005_00091.wav,english,3.456,16000,openslr
data\processed\english\f0001_us_f0001_00251.wav,f0001_us_f0001_00251.wav,english,3.424,16000,openslr
data\processed\malayalam\mlf_02018_00563550362.wav,mlf_02018_00563550362.wav,malayalam,4.672,16000,openslr
data\processed\tamil\taf_06958_00600273062.wav,taf_06958_00600273062.wav,tamil,3.392,16000,openslr
data\processed\malayalam\mlf_03228_00515972334.wav,mlf_03228_00515972334.wav,malayalam,3.296,16000,openslr
data\processed\english\m0001_us_m0001_00209.wav,m0001_us_m0001_00209.wav,english,5.856,16000,openslr
data\processed\tamil\taf_02916_00603064549.wav,taf_02916_00603064549.wav,tamil,6.528,16000,openslr
data\processed\hindi\0290_061.wav,0290_061.wav,hindi,6.144,16000,openslr
data\processed\hindi\0173_098.wav,0173_098.wav,hindi,4.416,16000,openslr
data\processed\malayalam\mlf_04720_00525305254.wav,mlf_04720_00525305254.wav,malayalam,4.288,16000,openslr
data\processed\kannada\knf_00254_01230814385.wav,knf_00254_01230814385.wav,kannada,7.616,16000,openslr
data\processed\malayalam\mlf_03182_02070202555.wav,mlf_03182_02070202555.wav,malayalam,4.16,16000,openslr
data\processed\hindi\0169_003.wav,0169_003.wav,hindi,6.084,16000,openslr
data\processed\english\f0005_us_f0005_00187.wav,f0005_us_f0005_00187.wav,english,3.488,16000,openslr
data\processed\hindi\0213_088.wav,0213_088.wav,hindi,6.064,16000,openslr
data\processed\tamil\taf_05001_01285842791.wav,taf_05001_01285842791.wav,tamil,5.248,16000,openslr
data\processed\malayalam\mlf_09845_00356362412.wav,mlf_09845_00356362412.wav,malayalam,7.2,16000,openslr
data\processed\malayalam\mlf_04720_00005048696.wav,mlf_04720_00005048696.wav,malayalam,3.52,16000,openslr
data\processed\hindi\0156_008.wav,0156_008.wav,hindi,4.64,16000,openslr
data\processed\malayalam\mlf_03182_00108986964.wav,mlf_03182_00108986964.wav,malayalam,4.512,16000,openslr
data\processed\tamil\taf_02345_01517228453.wav,taf_02345_01517228453.wav,tamil,7.488,16000,openslr
data\processed\english\f0002_us_f0002_00179.wav,f0002_us_f0002_00179.wav,english,3.744,16000,openslr
data\processed\tamil\taf_02916_00910410044.wav,taf_02916_00910410044.wav,tamil,6.656,16000,openslr
data\processed\kannada\knf_06123_01221928880.wav,knf_06123_01221928880.wav,kannada,7.264,16000,openslr
data\processed\english\f0001_us_f0001_00102.wav,f0001_us_f0001_00102.wav,english,3.712,16000,openslr
data\processed\tamil\taf_05572_01500213995.wav,taf_05572_01500213995.wav,tamil,5.344,16000,openslr
data\processed\english\m0001_us_m0001_00055.wav,m0001_us_m0001_00055.wav,english,4.544,16000,openslr
data\processed\hindi\0169_098.wav,0169_098.wav,hindi,4.448,16000,openslr
data\processed\tamil\taf_04125_00373814444.wav,taf_04125_00373814444.wav,tamil,6.272,16000,openslr
data\processed\tamil\taf_04125_00687428697.wav,taf_04125_00687428697.wav,tamil,6.24,16000,openslr
data\processed\kannada\knf_00254_01960482400.wav,knf_00254_01960482400.wav,kannada,8.32,16000,openslr
data\processed\tamil\taf_04125_01480768031.wav,taf_04125_01480768031.wav,tamil,4.32,16000,openslr
data\processed\tamil\taf_07049_01445252031.wav,taf_07049_01445252031.wav,tamil,4.8,16000,openslr
data\processed\malayalam\mlf_05394_01987142982.wav,mlf_05394_01987142982.wav,malayalam,3.36,16000,openslr
data\processed\malayalam\mlf_07754_00642117811.wav,mlf_07754_00642117811.wav,malayalam,3.84,16000,openslr
data\processed\tamil\taf_02916_00113700016.wav,taf_02916_00113700016.wav,tamil,4.8,16000,openslr
data\processed\malayalam\mlf_02879_01672365657.wav,mlf_02879_01672365657.wav,malayalam,5.888,16000,openslr
data\processed\kannada\knf_05820_00104697128.wav,knf_05820_00104697128.wav,kannada,3.808,16000,openslr
data\processed\kannada\knf_07901_01282886419.wav,knf_07901_01282886419.wav,kannada,3.168,16000,openslr
data\processed\kannada\knf_00254_01497593275.wav,knf_00254_01497593275.wav,kannada,6.72,16000,openslr
data\processed\malayalam\mlf_04674_00480433680.wav,mlf_04674_00480433680.wav,malayalam,5.472,16000,openslr
data\processed\malayalam\mlf_02484_01143701755.wav,mlf_02484_01143701755.wav,malayalam,4.992,16000,openslr
data\processed\hindi\0173_061.wav,0173_061.wav,hindi,3.684,16000,openslr
data\processed\malayalam\mlf_06262_00343853506.wav,mlf_06262_00343853506.wav,malayalam,4.48,16000,openslr
data\processed\tamil\taf_02345_00708978911.wav,taf_02345_00708978911.wav,tamil,4.192,16000,openslr
data\processed\kannada\knf_09696_00905171170.wav,knf_09696_00905171170.wav,kannada,7.104,16000,openslr
data\processed\english\f0003_us_f0003_00323.wav,f0003_us_f0003_00323.wav,english,3.296,16000,openslr
data\processed\english\m0003_us_m0003_00129.wav,m0003_us_m0003_00129.wav,english,3.232,16000,openslr
data\processed\tamil\taf_05572_00285556052.wav,taf_05572_00285556052.wav,tamil,4.192,16000,openslr
data\processed\malayalam\mlf_07754_00409559679.wav,mlf_07754_00409559679.wav,malayalam,4.096,16000,openslr
data\processed\kannada\knf_07598_01631680169.wav,knf_07598_01631680169.wav,kannada,3.648,16000,openslr
data\processed\hindi\0220_098.wav,0220_098.wav,hindi,5.696,16000,openslr
data\processed\hindi\0116_003.wav,0116_003.wav,hindi,6.644,16000,openslr
data\processed\hindi\0160_025.wav,0160_025.wav,hindi,4.192,16000,openslr
data\processed\hindi\0163_087.wav,0163_087.wav,hindi,4.212,16000,openslr
data\processed\malayalam\mlf_02321_01438108793.wav,mlf_02321_01438108793.wav,malayalam,3.232,16000,openslr
data\processed\hindi\0139_088.wav,0139_088.wav,hindi,6.112,16000,openslr
data\processed\malayalam\mlf_03132_00129455630.wav,mlf_03132_00129455630.wav,malayalam,5.312,16000,openslr
data\processed\malayalam\mlf_03182_00162466631.wav,mlf_03182_00162466631.wav,malayalam,4.384,16000,openslr
data\processed\malayalam\mlf_08428_01348203023.wav,mlf_08428_01348203023.wav,malayalam,3.072,16000,openslr
data\processed\english\f0004_us_f0004_00262.wav,f0004_us_f0004_00262.wav,english,3.104,16000,openslr
data\processed\malayalam\mlf_06469_00468634761.wav,mlf_06469_00468634761.wav,malayalam,3.392,16000,openslr
data\processed\kannada\knf_03271_00790695090.wav,knf_03271_00790695090.wav,kannada,3.072,16000,openslr
data\processed\malayalam\mlf_09852_01475724177.wav,mlf_09852_01475724177.wav,malayalam,5.568,16000,openslr
data\processed\malayalam\mlf_05023_00099487829.wav,mlf_05023_00099487829.wav,malayalam,3.392,16000,openslr
data\processed\hindi\0324_025.wav,0324_025.wav,hindi,5.1,16000,openslr
data\processed\malayalam\mlf_02321_01258099629.wav,mlf_02321_01258099629.wav,malayalam,4.64,16000,openslr
data\processed\malayalam\mlf_09549_00858913888.wav,mlf_09549_00858913888.wav,malayalam,3.52,16000,openslr
data\processed\tamil\taf_09705_00415751949.wav,taf_09705_00415751949.wav,tamil,3.648,16000,openslr
data\processed\english\m0003_us_m0003_00150.wav,m0003_us_m0003_00150.wav,english,4.704,16000,openslr
data\processed\kannada\knf_05550_01662909853.wav,knf_05550_01662909853.wav,kannada,4.256,16000,openslr
data\processed\kannada\knf_05550_00172603352.wav,knf_05550_00172603352.wav,kannada,3.904,16000,openslr
data\processed\tamil\taf_03219_00380328864.wav,taf_03219_00380328864.wav,tamil,4.256,16000,openslr
data\processed\tamil\taf_03219_01581605066.wav,taf_03219_01581605066.wav,tamil,4.917,16000,openslr
data\processed\english\m0005_us_m0005_00043.wav,m0005_us_m0005_00043.wav,english,4.192,16000,openslr
data\processed\malayalam\mlf_01640_00808724360.wav,mlf_01640_00808724360.wav,malayalam,4.192,16000,openslr
data\processed\english\m0001_us_m0001_00067.wav,m0001_us_m0001_00067.wav,english,5.888,16000,openslr
data\processed\english\m0002_us_m0002_00264.wav,m0002_us_m0002_00264.wav,english,4.032,16000,openslr
data\processed\malayalam\mlf_06469_01667608597.wav,mlf_06469_01667608597.wav,malayalam,4.192,16000,openslr
data\processed\english\m0001_us_m0001_00234.wav,m0001_us_m0001_00234.wav,english,6.688,16000,openslr
data\processed\kannada\knf_03271_00571235354.wav,knf_03271_00571235354.wav,kannada,3.456,16000,openslr
data\processed\tamil\taf_02345_01545673717.wav,taf_02345_01545673717.wav,tamil,3.552,16000,openslr
data\processed\tamil\taf_04125_02085061411.wav,taf_04125_02085061411.wav,tamil,3.648,16000,openslr
data\processed\hindi\0220_088.wav,0220_088.wav,hindi,6.528,16000,openslr
data\processed\kannada\knf_02049_01756283961.wav,knf_02049_01756283961.wav,kannada,3.467,16000,openslr
data\processed\tamil\taf_03822_01767907557.wav,taf_03822_01767907557.wav,tamil,4.864,16000,openslr
data\processed\hindi\0211_025.wav,0211_025.wav,hindi,7.84,16000,openslr
data\processed\hindi\0160_098.wav,0160_098.wav,hindi,4.12,16000,openslr
data\processed\kannada\knf_00557_01166874667.wav,knf_00557_01166874667.wav,kannada,6.304,16000,openslr
data\processed\tamil\taf_06478_01773676127.wav,taf_06478_01773676127.wav,tamil,3.008,16000,openslr
data\processed\malayalam\mlf_07754_01022806611.wav,mlf_07754_01022806611.wav,malayalam,4.352,16000,openslr
data\processed\malayalam\mlf_04720_01302481521.wav,mlf_04720_01302481521.wav,malayalam,3.328,16000,openslr
data\processed\english\m0002_us_m0002_00247.wav,m0002_us_m0002_00247.wav,english,3.84,16000,openslr
data\processed\malayalam\mlf_05401_00715973501.wav,mlf_05401_00715973501.wav,malayalam,4.32,16000,openslr
data\processed\tamil\taf_07064_00525964213.wav,taf_07064_00525964213.wav,tamil,3.008,16000,openslr
data\processed\tamil\taf_00008_01908494887.wav,taf_00008_01908494887.wav,tamil,4.224,16000,openslr
data\processed\hindi\0169_089.wav,0169_089.wav,hindi,5.344,16000,openslr
data\processed\malayalam\mlf_03182_02027602327.wav,mlf_03182_02027602327.wav,malayalam,4.864,16000,openslr
data\processed\malayalam\mlf_02879_00085448766.wav,mlf_02879_00085448766.wav,malayalam,3.904,16000,openslr
data\processed\kannada\knf_01493_01769800025.wav,knf_01493_01769800025.wav,kannada,4.832,16000,openslr
data\processed\english\m0001_us_m0001_00280.wav,m0001_us_m0001_00280.wav,english,4.512,16000,openslr
data\processed\tamil\taf_06958_01909196310.wav,taf_06958_01909196310.wav,tamil,4.448,16000,openslr
data\processed\english\m0003_us_m0003_00070.wav,m0003_us_m0003_00070.wav,english,7.712,16000,openslr
data\processed\english\f0001_us_f0001_00134.wav,f0001_us_f0001_00134.wav,english,4.48,16000,openslr
data\processed\hindi\0305_087.wav,0305_087.wav,hindi,5.024,16000,openslr
data\processed\malayalam\mlf_04674_01631230717.wav,mlf_04674_01631230717.wav,malayalam,5.408,16000,openslr
data\processed\kannada\knf_00557_01450244629.wav,knf_00557_01450244629.wav,kannada,4.384,16000,openslr
data\processed\malayalam\mlf_07754_01505916997.wav,mlf_07754_01505916997.wav,malayalam,3.264,16000,openslr
data\processed\kannada\knf_00254_00512550070.wav,knf_00254_00512550070.wav,kannada,4.48,16000,openslr
data\processed\hindi\0160_069.wav,0160_069.wav,hindi,3.872,16000,openslr
data\processed\english\m0003_us_m0003_00218.wav,m0003_us_m0003_00218.wav,english,6.368,16000,openslr
data\processed\kannada\knf_05550_00926687066.wav,knf_05550_00926687066.wav,kannada,4.16,16000,openslr
data\processed\malayalam\mlf_03228_01316607080.wav,mlf_03228_01316607080.wav,malayalam,3.36,16000,openslr
data\processed\english\m0001_us_m0001_00074.wav,m0001_us_m0001_00074.wav,english,3.328,16000,openslr
data\processed\hindi\0244_087.wav,0244_087.wav,hindi,5.284,16000,openslr
data\processed\tamil\taf_08213_00954550009.wav,taf_08213_00954550009.wav,tamil,5.664,16000,openslr
data\processed\kannada\knf_00557_01603728168.wav,knf_00557_01603728168.wav,kannada,7.168,16000,openslr
data\processed\malayalam\mlf_01130_01192308872.wav,mlf_01130_01192308872.wav,malayalam,3.68,16000,openslr
data\processed\hindi\0220_089.wav,0220_089.wav,hindi,6.212,16000,openslr
data\processed\kannada\knf_00254_02094692975.wav,knf_00254_02094692975.wav,kannada,4.352,16000,openslr
data\processed\hindi\0211_003.wav,0211_003.wav,hindi,6.432,16000,openslr
data\processed\kannada\knf_07598_00548763940.wav,knf_07598_00548763940.wav,kannada,4.224,16000,openslr
data\processed\kannada\knf_00254_00778239999.wav,knf_00254_00778239999.wav,kannada,6.368,16000,openslr
data\processed\english\m0004_us_m0004_00007.wav,m0004_us_m0004_00007.wav,english,3.808,16000,openslr
data\processed\tamil\taf_05572_00680828146.wav,taf_05572_00680828146.wav,tamil,6.336,16000,openslr
data\processed\english\m0003_us_m0003_00110.wav,m0003_us_m0003_00110.wav,english,5.952,16000,openslr
data\processed\hindi\0213_089.wav,0213_089.wav,hindi,4.388,16000,openslr
data\processed\hindi\0156_066.wav,0156_066.wav,hindi,3.264,16000,openslr
data\processed\malayalam\mlf_03435_01592726124.wav,mlf_03435_01592726124.wav,malayalam,3.456,16000,openslr
data\processed\english\f0004_us_f0004_00306.wav,f0004_us_f0004_00306.wav,english,3.36,16000,openslr
data\processed\tamil\taf_02042_01731291889.wav,taf_02042_01731291889.wav,tamil,5.728,16000,openslr
data\processed\hindi\0199_003.wav,0199_003.wav,hindi,6.604,16000,openslr
data\processed\tamil\taf_07910_00740638394.wav,taf_07910_00740638394.wav,tamil,4.736,16000,openslr
data\processed\hindi\0167_003.wav,0167_003.wav,hindi,5.652,16000,openslr
data\processed\hindi\0252_069.wav,0252_069.wav,hindi,3.848,16000,openslr
data\processed\kannada\knf_05820_00315549688.wav,knf_05820_00315549688.wav,kannada,4.032,16000,openslr
data\processed\hindi\0227_069.wav,0227_069.wav,hindi,4.088,16000,openslr
data\processed\tamil\taf_07064_01803330695.wav,taf_07064_01803330695.wav,tamil,3.424,16000,openslr
data\processed\tamil\taf_03219_01417278690.wav,taf_03219_01417278690.wav,tamil,5.867,16000,openslr
data\processed\tamil\taf_01484_00366915834.wav,taf_01484_00366915834.wav,tamil,4.128,16000,openslr
data\processed\malayalam\mlf_05401_00041152597.wav,mlf_05401_00041152597.wav,malayalam,7.168,16000,openslr
data\processed\kannada\knf_09696_01957542822.wav,knf_09696_01957542822.wav,kannada,5.088,16000,openslr
data\processed\english\m0003_us_m0003_00211.wav,m0003_us_m0003_00211.wav,english,5.28,16000,openslr
data\processed\tamil\taf_07049_01235794011.wav,taf_07049_01235794011.wav,tamil,3.712,16000,openslr
data\processed\hindi\0239_098.wav,0239_098.wav,hindi,4.672,16000,openslr
data\processed\malayalam\mlf_06469_00653486360.wav,mlf_06469_00653486360.wav,malayalam,3.968,16000,openslr
data\processed\kannada\knf_00254_02003045934.wav,knf_00254_02003045934.wav,kannada,8.128,16000,openslr
data\processed\hindi\0308_086.wav,0308_086.wav,hindi,4.928,16000,openslr
data\processed\malayalam\mlf_03228_01224757060.wav,mlf_03228_01224757060.wav,malayalam,4.576,16000,openslr
data\processed\tamil\taf_02916_01873866406.wav,taf_02916_01873866406.wav,tamil,3.232,16000,openslr
data\processed\hindi\0116_069.wav,0116_069.wav,hindi,4.736,16000,openslr
data\processed\english\f0003_us_f0003_00243.wav,f0003_us_f0003_00243.wav,english,3.488,16000,openslr
data\processed\english\f0001_us_f0001_00420.wav,f0001_us_f0001_00420.wav,english,4.064,16000,openslr
data\processed\hindi\0199_066.wav,0199_066.wav,hindi,4.928,16000,openslr
data\processed\kannada\knf_01779_00506420249.wav,knf_01779_00506420249.wav,kannada,7.392,16000,openslr
data\processed\malayalam\mlf_04720_01108330947.wav,mlf_04720_01108330947.wav,malayalam,6.24,16000,openslr
data\processed\hindi\0156_087.wav,0156_087.wav,hindi,3.008,16000,openslr
data\processed\english\m0003_us_m0003_00084.wav,m0003_us_m0003_00084.wav,english,4.32,16000,openslr
data\processed\kannada\knf_07901_01934427248.wav,knf_07901_01934427248.wav,kannada,5.344,16000,openslr
data\processed\hindi\0281_069.wav,0281_069.wav,hindi,4.64,16000,openslr
data\processed\tamil\taf_07352_00121061030.wav,taf_07352_00121061030.wav,tamil,6.4,16000,openslr
data\processed\malayalam\mlf_06262_00316462189.wav,mlf_06262_00316462189.wav,malayalam,3.296,16000,openslr
data\processed\tamil\taf_05572_00216148439.wav,taf_05572_00216148439.wav,tamil,3.2,16000,openslr
data\processed\malayalam\mlf_08428_01156778068.wav,mlf_08428_01156778068.wav,malayalam,5.376,16000,openslr
data\processed\hindi\0244_003.wav,0244_003.wav,hindi,6.88,16000,openslr
data\processed\kannada\knf_02049_00544416680.wav,knf_02049_00544416680.wav,kannada,7.904,16000,openslr
data\processed\kannada\knf_01493_01146665813.wav,knf_01493_01146665813.wav,kannada,5.888,16000,openslr
data\processed\hindi\0234_089.wav,0234_089.wav,hindi,4.704,16000,openslr
data\processed\hindi\0234_025.wav,0234_025.wav,hindi,5.824,16000,openslr
data\processed\malayalam\mlf_09845_00047924060.wav,mlf_09845_00047924060.wav,malayalam,3.616,16000,openslr
data\processed\english\m0002_us_m0002_00013.wav,m0002_us_m0002_00013.wav,english,7.232,16000,openslr
data\processed\kannada\knf_06123_01839921608.wav,knf_06123_01839921608.wav,kannada,6.208,16000,openslr
data\processed\malayalam\mlf_03132_01206578082.wav,mlf_03132_01206578082.wav,malayalam,4.768,16000,openslr
data\processed\tamil\taf_02345_00881318959.wav,taf_02345_00881318959.wav,tamil,3.04,16000,openslr
data\processed\kannada\knf_05820_00165347190.wav,knf_05820_00165347190.wav,kannada,5.728,16000,openslr
data\processed\english\m0004_us_m0004_00097.wav,m0004_us_m0004_00097.wav,english,5.128,16000,openslr
data\processed\tamil\taf_02916_02013964145.wav,taf_02916_02013964145.wav,tamil,3.424,16000,openslr
data\processed\english\m0001_us_m0001_00228.wav,m0001_us_m0001_00228.wav,english,3.392,16000,openslr
data\processed\hindi\0116_061.wav,0116_061.wav,hindi,4.8,16000,openslr
data\processed\kannada\knf_09123_00164387530.wav,knf_09123_00164387530.wav,kannada,4.8,16000,openslr
data\processed\hindi\0227_098.wav,0227_098.wav,hindi,4.628,16000,openslr
data\processed\english\m0003_us_m0003_00204.wav,m0003_us_m0003_00204.wav,english,4.864,16000,openslr
data\processed\tamil\taf_04696_00743656054.wav,taf_04696_00743656054.wav,tamil,4.96,16000,openslr
data\processed\malayalam\mlf_06469_01669910809.wav,mlf_06469_01669910809.wav,malayalam,6.304,16000,openslr
data\processed\tamil\taf_07367_02029205141.wav,taf_07367_02029205141.wav,tamil,4.704,16000,openslr
data\processed\kannada\knf_01493_00441268390.wav,knf_01493_00441268390.wav,kannada,4.544,16000,openslr
data\processed\tamil\taf_06478_00214576879.wav,taf_06478_00214576879.wav,tamil,5.312,16000,openslr
data\processed\tamil\taf_03219_01743136046.wav,taf_03219_01743136046.wav,tamil,4.064,16000,openslr
data\processed\tamil\taf_04125_01830801705.wav,taf_04125_01830801705.wav,tamil,5.312,16000,openslr
data\processed\malayalam\mlf_02018_01981756092.wav,mlf_02018_01981756092.wav,malayalam,3.488,16000,openslr
data\processed\english\m0002_us_m0002_00252.wav,m0002_us_m0002_00252.wav,english,3.008,16000,openslr
data\processed\kannada\knf_05550_01224256283.wav,knf_05550_01224256283.wav,kannada,3.872,16000,openslr
data\processed\english\m0003_us_m0003_00325.wav,m0003_us_m0003_00325.wav,english,4.896,16000,openslr
data\processed\kannada\knf_03755_01011706893.wav,knf_03755_01011706893.wav,kannada,6.112,16000,openslr
data\processed\malayalam\mlf_06469_01475507904.wav,mlf_06469_01475507904.wav,malayalam,6.944,16000,openslr
data\processed\english\f0005_us_f0005_00052.wav,f0005_us_f0005_00052.wav,english,4.352,16000,openslr
data\processed\hindi\0267_036.wav,0267_036.wav,hindi,6.208,16000,openslr
data\processed\english\f0005_us_f0005_00427.wav,f0005_us_f0005_00427.wav,english,3.072,16000,openslr
data\processed\malayalam\mlf_02321_01930579535.wav,mlf_02321_01930579535.wav,malayalam,3.008,16000,openslr
data\processed\kannada\knf_05550_00987677293.wav,knf_05550_00987677293.wav,kannada,4.928,16000,openslr
data\processed\kannada\knf_02049_00802015972.wav,knf_02049_00802015972.wav,kannada,5.056,16000,openslr
data\processed\hindi\0281_098.wav,0281_098.wav,hindi,5.568,16000,openslr
data\processed\tamil\taf_03219_01634976597.wav,taf_03219_01634976597.wav,tamil,6.88,16000,openslr
data\processed\hindi\0227_036.wav,0227_036.wav,hindi,5.952,16000,openslr
data\processed\kannada\knf_01796_00260783180.wav,knf_01796_00260783180.wav,kannada,3.456,16000,openslr
data\processed\tamil\taf_05572_00531194632.wav,taf_05572_00531194632.wav,tamil,3.936,16000,openslr
data\processed\tamil\taf_08213_01246635587.wav,taf_08213_01246635587.wav,tamil,3.072,16000,openslr
data\processed\hindi\0239_036.wav,0239_036.wav,hindi,5.76,16000,openslr
data\processed\tamil\taf_04125_01395276015.wav,taf_04125_01395276015.wav,tamil,5.568,16000,openslr
data\processed\hindi\0173_089.wav,0173_089.wav,hindi,4.316,16000,openslr
data\processed\kannada\knf_01779_01043659655.wav,knf_01779_01043659655.wav,kannada,5.824,16000,openslr
data\processed\hindi\0213_069.wav,0213_069.wav,hindi,4.768,16000,openslr
data\processed\malayalam\mlf_03228_01166911871.wav,mlf_03228_01166911871.wav,malayalam,3.392,16000,openslr
data\processed\hindi\0234_086.wav,0234_086.wav,hindi,3.52,16000,openslr
data\processed\hindi\0239_025.wav,0239_025.wav,hindi,5.632,16000,openslr
data\processed\malayalam\mlf_02879_01532647958.wav,mlf_02879_01532647958.wav,malayalam,6.016,16000,openslr
data\processed\hindi\0161_098.wav,0161_098.wav,hindi,5.248,16000,openslr
data\processed\hindi\0161_087.wav,0161_087.wav,hindi,5.156,16000,openslr
data\processed\tamil\taf_09689_00069640854.wav,taf_09689_00069640854.wav,tamil,3.776,16000,openslr
data\processed\malayalam\mlf_09845_01085267992.wav,mlf_09845_01085267992.wav,malayalam,3.552,16000,openslr
data\processed\hindi\0116_098.wav,0116_098.wav,hindi,4.572,16000,openslr
data\processed\english\m0005_us_m0005_00016.wav,m0005_us_m0005_00016.wav,english,5.248,16000,openslr
data\processed\hindi\0156_036.wav,0156_036.wav,hindi,5.28,16000,openslr
data\processed\hindi\0163_086.wav,0163_086.wav,hindi,5.064,16000,openslr
data\processed\malayalam\mlf_01130_00908486886.wav,mlf_01130_00908486886.wav,malayalam,3.776,16000,openslr
data\processed\kannada\knf_03467_01995918723.wav,knf_03467_01995918723.wav,kannada,3.392,16000,openslr
data\processed\english\f0001_us_f0001_00373.wav,f0001_us_f0001_00373.wav,english,3.328,16000,openslr
data\processed\english\m0001_us_m0001_00130.wav,m0001_us_m0001_00130.wav,english,5.376,16000,openslr
data\processed\hindi\0234_087.wav,0234_087.wav,hindi,3.132,16000,openslr
data\processed\malayalam\mlf_06262_00552294677.wav,mlf_06262_00552294677.wav,malayalam,4.896,16000,openslr
data\processed\english\m0005_us_m0005_00427.wav,m0005_us_m0005_00427.wav,english,3.52,16000,openslr
data\processed\kannada\knf_01493_01655698772.wav,knf_01493_01655698772.wav,kannada,5.888,16000,openslr
data\processed\malayalam\mlf_09852_01993084913.wav,mlf_09852_01993084913.wav,malayalam,6.784,16000,openslr
data\processed\kannada\knf_03574_00420029846.wav,knf_03574_00420029846.wav,kannada,6.208,16000,openslr
data\processed\kannada\knf_07901_00270047849.wav,knf_07901_00270047849.wav,kannada,4.0,16000,openslr
data\processed\tamil\taf_02027_01215992140.wav,taf_02027_01215992140.wav,tamil,7.659,16000,openslr
data\processed\english\f0005_us_f0005_00222.wav,f0005_us_f0005_00222.wav,english,3.552,16000,openslr
data\processed\english\m0001_us_m0001_00086.wav,m0001_us_m0001_00086.wav,english,4.192,16000,openslr
data\processed\hindi\0163_088.wav,0163_088.wav,hindi,5.376,16000,openslr
data\processed\kannada\knf_07598_01456782929.wav,knf_07598_01456782929.wav,kannada,6.336,16000,openslr
